146789	Clostridium botulinum		Culture col. no.: CCUG 32121	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Not Free Living	False			#Host	#Plants	Peas
146790	Clostridium botulinum		Culture col. no.: CCUG 32122	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Not Free Living	False			#Host	#Plants	Peas
146791	Clostridium botulinum		Culture col. no.: CCUG 32123	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Not Free Living	False	anaerobe		#Host	#Plants	Peas
146793	Lactobacillus crispatus		Culture col. no.: CCUG 32128	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Not Free Living	False			#Host	#Mammals	Rat,normal
146794	Kingella kingae		Culture col. no.: CCUG 32129	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Kingella	Not Free Living	Infection	microaerophile		#Host, #Host Body-Site, #Host Body-Site, #Infection, #Host	#Human, #Other, #Limb, #Patient, #Human	Human bone fragment,femur,2-yr-old female
146796	Corynebacterium striatum		Culture col. no.: CCUG 32131	Bacteria	Actinobacteria	Actinobacteria	Mycobacteriales	Corynebacteriaceae	Corynebacterium	Not Free Living	Infection			#Host, #Host Body Product, #Infection	#Human, #Fluids, #Patient	Human blood,compromised patient
146799	Pseudomonas alcaligenes		Culture col. no.: CCUG 32134	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Free Living	False	aerobe		#Environmental	#Terrestrial	Sludge enriched with pentachlorophenol
146802	Pseudomonas aeruginosa		Culture col. no.: CCUG 32138	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Not Free Living	Infection			#Infection, #Host, #Infection, #Host Body Product	#Disease, #Human, #Patient, #Fluids	Human sputum,cystic fibrosis
146804	Streptococcus gordonii		Culture col. no.: CCUG 32146	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Not Free Living	Infection			#Host, #Host Body Product, #Infection, #Infection	#Human, #Fluids, #Inflammation, #Patient	Human blood,endocarditis
146807	Streptococcus salivarius		Culture col. no.: CCUG 32152	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Not Free Living	False			#Host, #Host Body Product	#Human, #Fluids	Human blood
146810	Burkholderia cepacia		Culture col. no.: CCUG 32158	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Not Free Living	Infection			#Host, #Host Body-Site, #Infection, #Infection	#Human, #Oral cavity and airways, #Medical environment, #Patient	Human bronchial alveolar lavage
146812	Corynebacterium propinquum		Culture col. no.: CCUG 32163	Bacteria	Actinobacteria	Actinobacteria	Mycobacteriales	Corynebacteriaceae	Corynebacterium	Not Free Living	Infection			#Host, #Host Body-Site, #Infection	#Human, #Oral cavity and airways, #Patient	Human pharynx,26-yr-old man
146816	Leptotrichia buccalis		Culture col. no.: CCUG 32173	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	Not Free Living	False			#Host, #Host Body Product	#Human, #Fluids	Human blood
146824	Brevibacillus thermoruber		Culture col. no.: CCUG 32182	Bacteria	Firmicutes	Bacilli	Caryophanales	Paenibacillaceae	Brevibacillus	Not Free Living	Infection	aerobe		#Host, #Host Body Product, #Infection	#Human, #Gastrointestinal tract, #Patient	Human feces,21-yr-old male
146825	Helicobacter fennelliae		Culture col. no.: CCUG 32184, CIP 105372, LMG 11759	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Not Free Living	False			#Host Body Product, #Host	#Gastrointestinal tract, #Human	Human stool
146826	Acinetobacter lwoffii		Culture col. no.: CCUG 32185	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Not Free Living	Infection			#Host, #Host Body-Site, #Infection	#Human, #Other, #Patient	Human abscess
146827	Neisseria subflava		Culture col. no.: CCUG 32186	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	Not Free Living	Infection	microaerophile		#Host, #Host Body-Site, #Host Body-Site, #Infection	#Human, #Other, #Limb, #Patient	Human wound,toe
146828	Paenibacillus polymyxa		Culture col. no.: CCUG 32191	Bacteria	Firmicutes	Bacilli	Caryophanales	Paenibacillaceae	Paenibacillus	Not Free Living	False			#Host, #Host Body Product	#Human, #Fluids	Human blood
146831	Neisseria weaveri		Culture col. no.: CCUG 32194							Not Free Living	Infection			#Host, #Host, #Host Body-Site, #Infection, #Host	#Human, #Mammals, #Other, #Patient, #Human	Human wound,face,2-yr-old boy,dog bite
146832	Vibrio cholerae		Culture col. no.: CCUG 32198	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Free Living	False					
146836	Enterobacter cloacae		Culture col. no.: CCUG 32203	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Not Free Living	Infection			#Host, #Host Body-Site, #Host Body-Site, #Infection	#Human, #Other, #Limb, #Inflammation	Human abscess,purulent arthritis,knee
146838	Mycobacterium kansasii		Culture col. no.: CCUG 32214	Bacteria	Actinobacteria	Actinobacteria	Mycobacteriales	Mycobacteriaceae	Mycobacterium	Free Living	False					
146839	Mycobacterium kansasii		Culture col. no.: CCUG 32215	Bacteria	Actinobacteria	Actinobacteria	Mycobacteriales	Mycobacteriaceae	Mycobacterium	Free Living	False					
146840	Mycobacterium kansasii		Culture col. no.: CCUG 32216	Bacteria	Actinobacteria	Actinobacteria	Mycobacteriales	Mycobacteriaceae	Mycobacterium	Free Living	False					
146841	Mycobacterium kansasii		Culture col. no.: CCUG 32217	Bacteria	Actinobacteria	Actinobacteria	Mycobacteriales	Mycobacteriaceae	Mycobacterium	Free Living	False					
146842	Mycobacterium kansasii		Culture col. no.: CCUG 32218	Bacteria	Actinobacteria	Actinobacteria	Mycobacteriales	Mycobacteriaceae	Mycobacterium	Free Living	False					
146846	Lactococcus lactis		Culture col. no.: CCUG 32225	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Not Free Living	Infection	microaerophile		#Host, #Host Body-Site, #Infection, #Host	#Human, #Other, #Patient, #Human	Human wound,1?-yr-old male
146848	Mycobacterium kansasii		Culture col. no.: CCUG 32242	Bacteria	Actinobacteria	Actinobacteria	Mycobacteriales	Mycobacteriaceae	Mycobacterium	Free Living	False					
146850	Mycobacterium kansasii		Culture col. no.: CCUG 32244	Bacteria	Actinobacteria	Actinobacteria	Mycobacteriales	Mycobacteriaceae	Mycobacterium	Free Living	False					
146851	Mycobacterium kansasii		Culture col. no.: CCUG 32245	Bacteria	Actinobacteria	Actinobacteria	Mycobacteriales	Mycobacteriaceae	Mycobacterium	Free Living	False					
146860	Eikenella corrodens		Culture col. no.: CCUG 32285	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Eikenella	Not Free Living	Infection			#Host, #Host Body-Site, #Infection	#Human, #Oral cavity and airways, #Patient	Human nasopharynx
146861	Enterococcus casseliflavus		Culture col. no.: CCUG 32288	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Free Living	False	aerobe		#Engineered	#Food production	Food
146862	Aeromonas hydrophila		Culture col. no.: CCUG 32303	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	Not Free Living	Infection			#Host, #Host Body-Site, #Infection	#Human, #Other, #Patient	Human abscess
146865	Brevibacterium casei		Culture col. no.: CCUG 32316	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Brevibacteriaceae	Brevibacterium	Not Free Living	Infection			#Host, #Host Body-Site, #Infection	#Human, #Organ, #Patient	Human nose,leukaemia,acute myeloid
146866	Delftia acidovorans		Culture col. no.: CCUG 32317	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Delftia	Not Free Living	Infection			#Host, #Host Body Product, #Infection	#Human, #Fluids, #Patient	Human blood,86-yr-old man
146868	Enterococcus faecalis		Culture col. no.: CCUG 32334	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Not Free Living	False			#Host	#Human	Human
146879	Pseudomonas fluorescens		Culture col. no.: CCUG 32348	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Free Living	False			#Engineered, #Engineered, #Environmental	#Contamination, #Industrial, #Aquatic	Water,drinking water contaminated by industry
146880	Bilophila wadsworthia		Culture col. no.: CCUG 32349, ATCC 49260	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Bilophila	Not Free Living	Infection	anaerobe		#Host, #Host Body-Site, #Host Body-Site, #Infection	#Human, #Gastrointestinal tract, #Other, #Patient	Human perforated appendiceal abscess
146881	Bacillus licheniformis		Culture col. no.: CCUG 32353	Bacteria	Firmicutes	Bacilli	Caryophanales	Bacillaceae	Bacillus	Not Free Living	Infection			#Host, #Host Body Product, #Infection	#Human, #Fluids, #Patient	Human cerebrospinal fluid
146882	Corynebacterium pseudogenitalium		Culture col. no.: CCUG 32359	Bacteria	Actinobacteria	Actinobacteria	Mycobacteriales	Corynebacteriaceae	Corynebacterium	Not Free Living	False	microaerophile		#Host, #Host Body Product	#Human, #Fluids	Human urine
146883	Corynebacterium pseudogenitalium		Culture col. no.: CCUG 32360	Bacteria	Actinobacteria	Actinobacteria	Mycobacteriales	Corynebacteriaceae	Corynebacterium	Not Free Living	Infection	microaerophile		#Host, #Host Body-Site, #Infection	#Human, #Urogenital tract, #Patient	Human urethra
146887	Leifsonia aquatica		Culture col. no.: CCUG 32370	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Leifsonia	Not Free Living	False			#Host, #Host Body Product	#Human, #Fluids	Human blood
146889	Campylobacter ureolyticus		Culture col. no.: CCUG 32378, LMG 11766	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Not Free Living	Infection	anaerobe		#Host, #Host Body Product, #Infection	#Human, #Fluids, #Patient	Human pus
146890	Bordetella hinzii		Culture col. no.: CCUG 32380, LMG 13500	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	Not Free Living	False			#Host, #Host Body-Site	#Birds, #Oral cavity and airways	Chicken trachea
146902	Enterobacter cloacae		Culture col. no.: CCUG 32405	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Not Free Living	Infection			#Host, #Host Body Product, #Infection, #Infection	#Human, #Fluids, #Medical device, #Patient	Human urine,indwelling catheter
146903	Campylobacter jejuni		Culture col. no.: CCUG 32409	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Not Free Living	False			#Host, #Host Body Product	#Human, #Fluids	Human blood
146906	Elizabethkingia meningoseptica		Culture col. no.: CCUG 32413	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Weeksellaceae	Elizabethkingia	Not Free Living	Infection	aerobe		#Host, #Host Body-Site, #Infection	#Human, #Oral cavity and airways, #Patient	Human,troat,66-yr-old male
146907	Gemella morbillorum		Culture col. no.: CCUG 32414	Bacteria	Firmicutes	Bacilli	Caryophanales	Staphylococcaceae	Gemella	Not Free Living	Infection	microaerophile		#Host, #Host Body Product, #Infection, #Infection	#Human, #Fluids, #Inflammation, #Patient	Human blood,subacute endocarditis
146914	Acinetobacter lwoffii		Culture col. no.: CCUG 32443	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Not Free Living	False			#Host, #Host Body-Site	#Mammals, #Urogenital tract	Equine cervix
146915	Pseudomonas fluorescens		Culture col. no.: CCUG 32444	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Free Living	False			#Environmental	#Terrestrial	Mud
146916	Aggregatibacter aphrophilus		Culture col. no.: CCUG 32447	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter	Not Free Living	Infection			#Host, #Infection	#Human, #Patient	Human,wound
146919	Streptococcus salivarius		Culture col. no.: CCUG 32452, LMG 14653	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Not Free Living	Infection			#Host, #Host Body Product, #Infection	#Human, #Fluids, #Patient	Human blood,74-yr-old woman
146922	Pseudomonas fluorescens		Culture col. no.: CCUG 32456	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Free Living	False	aerobe		#Environmental	#Aquatic	Water,ground water at 70meter
146924	Bacillus cereus		Culture col. no.: CCUG 32457	Bacteria	Firmicutes	Bacilli	Caryophanales	Bacillaceae	Bacillus	Not Free Living	Infection			#Host, #Host Body Product, #Infection	#Human, #Fluids, #Patient	Human blood,45-yr-old woman
146927	Streptococcus gordonii		Culture col. no.: CCUG 32460	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Not Free Living	Infection			#Host, #Host Body Product, #Infection, #Infection	#Human, #Fluids, #Inflammation, #Patient	Human blood,endocarditis
146933	Corynebacterium pseudodiphtheriticum		Culture col. no.: CCUG 32469	Bacteria	Actinobacteria	Actinobacteria	Mycobacteriales	Corynebacteriaceae	Corynebacterium	Not Free Living	False			#Host, #Host Body Product	#Human, #Fluids	Human sputum
146936	Brevibacterium casei		Culture col. no.: CCUG 32476	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Brevibacteriaceae	Brevibacterium	Free Living	False					
146940	Paenibacillus amylolyticus		Culture col. no.: CCUG 32498	Bacteria	Firmicutes	Bacilli	Caryophanales	Paenibacillaceae	Paenibacillus	Not Free Living	False			#Host, #Host Body Product	#Human, #Fluids	Human blood
146941	Corynebacterium propinquum		Culture col. no.: CCUG 32509	Bacteria	Actinobacteria	Actinobacteria	Mycobacteriales	Corynebacteriaceae	Corynebacterium	Not Free Living	Infection			#Host, #Host Body-Site, #Infection, #Infection	#Human, #Oral cavity and airways, #Medical environment, #Patient	Human bronchial alveolar lavage
146942	Aerococcus urinae		Culture col. no.: CCUG 32514	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus	Not Free Living	Infection			#Host, #Host Body Product, #Infection	#Human, #Fluids, #Patient	Human blood,78-yr-old man
146943	Klebsiella oxytoca		Culture col. no.: CCUG 32516	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Free Living	False			#Environmental	#Air	Air
146944	Janthinobacterium lividum		Culture col. no.: CCUG 32518	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Janthinobacterium	Free Living	False			#Engineered, #Environmental	#Contamination, #Terrestrial	Soil contaminated with metal
146945	Bordetella pertussis		Culture col. no.: CCUG 32523, LMG 14522	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	Not Free Living	False	aerobe		#Host	#Human	Human
146947	Bifidobacterium breve		Culture col. no.: CCUG 32526	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Not Free Living	False			#Host, #Host Body Product	#Human, #Fluids	Human urine
146948	Mannheimia haemolytica		Culture col. no.: CCUG 32527	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Mannheimia	Not Free Living	Infection			#Host, #Host Body-Site, #Infection	#Mammals, #Oral cavity and airways, #Inflammation	Ovine lung,pneumonia
146950	Bacillus cereus		Culture col. no.: CCUG 32532	Bacteria	Firmicutes	Bacilli	Caryophanales	Bacillaceae	Bacillus	Free Living	False			#Engineered	#Industrial	Cellulose fibre,industrial rayon
146952	Actinomyces graevenitzii		Culture col. no.: CCUG 32536	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	Not Free Living	Infection	anaerobe		#Host, #Host Body Product, #Infection	#Human, #Fluids, #Patient	Human sputum,46-yr-old patient
146954	Brevibacterium casei		Culture col. no.: CCUG 32538	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Brevibacteriaceae	Brevibacterium	Not Free Living	Infection			#Host, #Host Body-Site, #Host Body-Site, #Infection	#Human, #Other, #Limb, #Patient	Human toe,wound
146955	Fusobacterium russii		Culture col. no.: CCUG 32539	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Not Free Living	False			#Host, #Host Body Product	#Human, #Fluids	Human blood
146962	Corynebacterium jeikeium		Culture col. no.: CCUG 32550	Bacteria	Actinobacteria	Actinobacteria	Mycobacteriales	Corynebacteriaceae	Corynebacterium	Not Free Living	Infection			#Engineered, #Host, #Host Body-Site, #Infection	#Industrial, #Human, #Limb, #Patient	Human prothesis,joint
146965	Corynebacterium accolens		Culture col. no.: CCUG 32557	Bacteria	Actinobacteria	Actinobacteria	Mycobacteriales	Corynebacteriaceae	Corynebacterium	Not Free Living	Infection			#Host, #Host Body Product, #Infection	#Human, #Fluids, #Patient	Human drain
146966	Eikenella corrodens		Culture col. no.: CCUG 32559	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Eikenella	Not Free Living	Infection			#Host, #Host Body-Site, #Host Body-Site, #Infection	#Human, #Other, #Limb, #Patient	Human abscess,femoral
146967	Bacillus amyloliquefaciens		Culture col. no.: CCUG 32562	Bacteria	Firmicutes	Bacilli	Caryophanales	Bacillaceae	Bacillus	Free Living	False			#Engineered	#Food production	Bread
146971	Elizabethkingia meningoseptica		Culture col. no.: CCUG 32575	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Weeksellaceae	Elizabethkingia	Not Free Living	Infection	aerobe		#Host, #Host Body-Site, #Infection	#Human, #Oral cavity and airways, #Patient	Human trachea,61-yr-old male
146976	Gardnerella vaginalis		Culture col. no.: CCUG 32585	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Gardnerella	Not Free Living	Infection			#Host, #Host Body-Site, #Infection	#Human, #Urogenital tract, #Patient	Human vaginal haematoma,hysterectomy
146977	Paenibacillus amylolyticus		Culture col. no.: CCUG 32586	Bacteria	Firmicutes	Bacilli	Caryophanales	Paenibacillaceae	Paenibacillus	Not Free Living	Infection			#Infection	#Medical product	Pharmaceutical injectable substance
146978	Lactobacillus gasseri		Culture col. no.: CCUG 32588	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Not Free Living	False			#Host, #Host Body Product	#Human, #Fluids	Human blood
146980	Staphylococcus epidermidis		Culture col. no.: CCUG 32590	Bacteria	Firmicutes	Bacilli	Caryophanales	Staphylococcaceae	Staphylococcus	Free Living	False			#Engineered	#Industrial	Industry
146983	Corynebacterium amycolatum		Culture col. no.: CCUG 32594	Bacteria	Actinobacteria	Actinobacteria	Mycobacteriales	Corynebacteriaceae	Corynebacterium	Not Free Living	Infection			#Host, #Host Body-Site, #Infection	#Human, #Other, #Patient	Human wound (Duramater)
146987	Corynebacterium urealyticum		Culture col. no.: CCUG 32602	Bacteria	Actinobacteria	Actinobacteria	Mycobacteriales	Corynebacteriaceae	Corynebacterium	Not Free Living	Infection			#Host, #Host Body-Site, #Infection, #Infection	#Human, #Urogenital tract, #Medical device, #Patient	Human pyelostomi catheter
146989	Aeromonas caviae		Culture col. no.: CCUG 32605	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	Not Free Living	False			#Host, #Host Body Product	#Human, #Gastrointestinal tract	Human feces
146990	Staphylococcus aureus		Culture col. no.: CCUG 32607	Bacteria	Firmicutes	Bacilli	Caryophanales	Staphylococcaceae	Staphylococcus	Not Free Living	Infection			#Host, #Host Body-Site, #Infection	#Human, #Oral cavity and airways, #Patient	Human troat
146991	Haemophilus parainfluenzae		Culture col. no.: CCUG 32611	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	Not Free Living	False			#Host, #Host Body-Site	#Human, #Other	Human wound
146992	Granulicatella adiacens		Culture col. no.: CCUG 32612	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	Not Free Living	False	anaerobe		#Host, #Host Body Product	#Human, #Fluids	Human blood
146995	Oligella urethralis		Culture col. no.: CCUG 32615	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Oligella	Not Free Living	False			#Host, #Host Body Product	#Human, #Fluids	Human urine
146999	Staphylococcus aureus		Culture col. no.: CCUG 32626	Bacteria	Firmicutes	Bacilli	Caryophanales	Staphylococcaceae	Staphylococcus	Not Free Living	Infection			#Host, #Host Body Product, #Infection	#Human, #Fluids, #Patient	Human blood,71-yr-old man
147006	Leifsonia aquatica		Culture col. no.: CCUG 32634	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Leifsonia	Not Free Living	Infection			#Host, #Host Body Product, #Infection, #Host	#Human, #Fluids, #Patient, #Human	Human blood,newborn female
147007	Corynebacterium urealyticum		Culture col. no.: CCUG 32635	Bacteria	Actinobacteria	Actinobacteria	Mycobacteriales	Corynebacteriaceae	Corynebacterium	Not Free Living	False			#Host, #Host Body Product	#Human, #Fluids	Human urine
147008	Staphylococcus aureus		Culture col. no.: CCUG 32636	Bacteria	Firmicutes	Bacilli	Caryophanales	Staphylococcaceae	Staphylococcus	Not Free Living	False			#Host	#Arthropoda	Crustacean
147012	Elizabethkingia meningoseptica		Culture col. no.: CCUG 32643	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Weeksellaceae	Elizabethkingia	Not Free Living	Infection	aerobe		#Host, #Host Body Product, #Infection	#Human, #Fluids, #Patient	Human urine,65-yr-old male
147013	Aeromonas hydrophila		Culture col. no.: CCUG 32646	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	Not Free Living	False			#Host, #Host Body Product	#Human, #Gastrointestinal tract	Human feces
147015	Campylobacter coli		Culture col. no.: CCUG 32651	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Not Free Living	Infection			#Host, #Host Body Product, #Infection	#Human, #Fluids, #Patient	Human blood,53-yr-old woman
147017	Neisseria sicca		Culture col. no.: CCUG 32653	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	Not Free Living	False			#Host, #Host Body Product	#Human, #Fluids	Human sputum
147024	Neisseria mucosa		Culture col. no.: CCUG 32663	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	Not Free Living	Infection			#Host, #Host Body Product, #Infection, #Host Body-Site	#Human, #Oral cavity and Airways, #Patient, #Oral cavity and airways	Human pleural fluid
147025	Bacillus pumilus		Culture col. no.: CCUG 32666	Bacteria	Firmicutes	Bacilli	Caryophanales	Bacillaceae	Bacillus	Not Free Living	Infection	aerobe		#Host, #Host Body-Site, #Host Body-Site, #Infection	#Human, #Other, #Urogenital tract, #Patient	Human kidney abscess
147026	Neisseria weaveri		Culture col. no.: CCUG 32667							Not Free Living	Infection			#Host, #Host, #Host Body-Site, #Infection	#Human, #Mammals, #Other, #Patient	Human wound,dog bite
147027	Burkholderia cepacia		Culture col. no.: CCUG 32669	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Not Free Living	Infection			#Host, #Host Body Product, #Infection, #Infection	#Human, #Fluids, #Disease, #Patient	Human sputum,cystic fibrosis ?
147028	Burkholderia cepacia		Culture col. no.: CCUG 32670	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Not Free Living	Infection			#Host, #Host Body Product, #Infection, #Infection	#Human, #Fluids, #Disease, #Patient	Human sputum,cystic fibrosis ?
147029	Bergeyella zoohelcum		Culture col. no.: CCUG 32671	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Weeksellaceae	Bergeyella	Not Free Living	Infection			#Host, #Host Body-Site, #Host Body-Site, #Infection	#Human, #Other, #Oral cavity and airways, #Patient	Human lung abscess
147042	Lysinibacillus sphaericus		Culture col. no.: CCUG 32712	Bacteria	Firmicutes	Bacilli	Caryophanales	Caryophanaceae	Lysinibacillus	Not Free Living	Infection			#Host, #Host Body Product, #Infection	#Human, #Fluids, #Patient	Human drain
147043	Streptococcus salivarius		Culture col. no.: CCUG 32718	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Not Free Living	False			#Host, #Host Body Product	#Human, #Fluids	Human blood
147047	Kingella kingae		Culture col. no.: CCUG 32736	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Kingella	Not Free Living	False	microaerophile		#Host, #Host Body Product	#Human, #Fluids	Human blood
147048	Leifsonia aquatica		Culture col. no.: CCUG 32739	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Leifsonia	Not Free Living	False			#Host, #Host Body Product	#Human, #Fluids	Human blood
147051	Bacillus amyloliquefaciens		Culture col. no.: CCUG 32744	Bacteria	Firmicutes	Bacilli	Caryophanales	Bacillaceae	Bacillus	Not Free Living	Infection			#Host, #Host Body Product, #Infection	#Human, #Fluids, #Patient	Human drain
147052	Bacillus amyloliquefaciens		Culture col. no.: CCUG 32745	Bacteria	Firmicutes	Bacilli	Caryophanales	Bacillaceae	Bacillus	Not Free Living	Infection			#Host, #Host Body Product, #Infection	#Human, #Fluids, #Patient	Human drain
147053	Corynebacterium accolens		Culture col. no.: CCUG 32747	Bacteria	Actinobacteria	Actinobacteria	Mycobacteriales	Corynebacteriaceae	Corynebacterium	Not Free Living	Infection	anaerobe		#Host, #Host Body Product, #Infection	#Human, #Fluids, #Patient	Human cerebrospinal fluid
147055	Actinomyces viscosus		Culture col. no.: CCUG 32751	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	Not Free Living	False	aerobe		#Host	#Human	Human
147062	Aerococcus urinae		Culture col. no.: CCUG 32768	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus	Not Free Living	Infection			#Host, #Host Body Product, #Infection	#Human, #Fluids, #Patient	Human blood,found in 3 out of 6 haemocultures
147066	Burkholderia multivorans		Culture col. no.: CCUG 32783	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Not Free Living	Infection			#Infection, #Host, #Infection, #Host Body Product	#Disease, #Human, #Patient, #Fluids	Human sputum,cystic fibrosis
147073	Bifidobacterium longum		Culture col. no.: CCUG 32791	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Not Free Living	False			#Host, #Host Body Product	#Human, #Fluids	Human blood
147079	Neisseria meningitidis		Culture col. no.: CCUG 32815	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	Not Free Living	Infection			#Host, #Host Body Product, #Infection, #Infection	#Human, #Fluids, #Disease, #Patient	Human cerebrospinal fluid,meningitis
147081	Enterococcus gallinarum		Culture col. no.: CCUG 32818, LMG 14739	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Not Free Living	False			#Host, #Host Body Product	#Human, #Fluids	Human urine
